zcta,latitude,longitude,JobsTotal,JobsAgriculture,JobsAutomotive,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport
31712,31.84,-83.71,11,,,,,,,,,4,2
31714,31.72,-83.69,118,2,,,2,9,10,22,4,10,4
31716,31.36,-84.13,13,,,,1,1,1,,,1,1
31719,32.09,-84.31,107,1,,3,8,5,11,8,3,6,3
31720,30.88,-83.72,4,,,,,,,1,,1,
31721,31.53,-84.3,162,3,,4,15,24,2,29,16,7,4
31722,31.07,-83.62,7,,,,1,,1,,,,
31730,31.19,-84.31,211,5,1,3,10,21,8,30,5,11,8
31733,31.59,-83.49,25,4,,,6,,1,3,,2,1
31735,31.97,-83.97,7,,,,,,1,,1,2,
31738,31.01,-83.87,24,,,,4,3,3,1,,,
31743,31.91,-83.99,6,,,,,,1,,,,2
31744,31.34,-83.9,42,4,,,10,1,2,3,,4,2
31747,31.18,-83.59,8,2,,,,1,,,,2,
31749,31.41,-83.33,17,3,,,1,,3,1,,2,
31750,31.74,-83.22,322,6,3,10,18,29,31,39,12,10,8
31756,31.18,-83.97,7,,,,1,,,2,1,,
31757,30.87,-83.9,189,,,1,22,14,7,23,7,8,5
31763,31.75,-84.14,357,5,,4,50,35,12,61,16,15,13
31764,31.98,-84.09,14,1,,2,3,1,1,,,1,
31765,31.09,-84.03,25,3,,,6,1,,1,,2,2
31768,31.19,-83.84,652,10,,16,49,101,25,95,25,35,14
31771,31.25,-83.65,46,,,,5,3,4,3,,4,4
31772,31.72,-83.96,2,,,,,,,,,,
31773,30.97,-84.05,33,1,,1,6,1,1,2,1,2,3
31774,31.57,-83.26,98,1,2,4,5,12,4,16,3,7,1
31775,31.33,-83.6,23,,,,1,1,,1,,3,4
31778,30.97,-83.7,23,1,,,1,1,2,3,1,4,1
31779,31.11,-84.21,121,2,,3,10,7,9,16,3,11,3
31780,32.03,-84.39,24,2,,1,1,3,,2,1,3,1
31781,31.56,-83.8,12,,,,2,,,2,,1,1
31783,31.76,-83.47,8,,,,,,,1,,3,
31784,31.25,-84.04,6,,,,,,,,,1,3
31787,31.9,-84.24,12,2,,,2,,,,1,3,
31788,31.11,-83.68,138,3,,5,11,5,11,9,2,12,9
31789,31.48,-83.74,12,,,,2,,1,1,,3,2
31790,31.65,-83.58,29,,,,1,1,,1,,5,6
31791,31.53,-83.89,193,2,1,8,11,19,7,26,3,20,4
31792,30.77,-84.04,817,14,,30,33,118,29,125,42,49,14
31793,31.46,-83.59,223,,,7,19,20,9,36,9,20,6
31794,31.45,-83.45,745,3,,17,41,82,23,118,31,49,33
31795,31.47,-83.69,18,,,,3,,1,,2,2,2
31796,31.77,-83.86,14,,,,2,2,1,,2,1,
31798,31.61,-83.07,11,,,1,3,1,,2,,1,
31801,32.52,-84.59,18,,,1,6,1,,1,,3,1
31803,32.29,-84.49,76,8,,2,4,9,2,8,,1,3
31804,32.66,-84.88,60,,,,16,6,2,8,1,2,4
31805,32.26,-84.74,20,,1,1,4,4,1,1,,,1
31806,32.26,-84.32,66,3,,1,7,5,7,4,2,5,2
31807,32.64,-84.8,23,,,,5,1,,2,2,1,1
31808,32.63,-85.01,110,1,,3,27,5,3,10,5,6,4
31810,32.57,-84.52,3,,,,,,,,,,
31811,32.74,-84.94,79,3,,,9,9,5,19,1,1,2
31812,32.64,-84.4,4,,,,,1,1,,,,
31815,32.03,-84.84,27,3,,,1,3,,3,1,,3
31816,32.88,-84.61,109,,,3,10,9,1,15,3,1,1
31820,32.58,-84.82,127,,,5,18,13,4,17,5,14,8
31821,32.12,-84.96,3,,,,,1,1,,,,
31822,32.86,-84.91,95,1,,9,9,6,3,12,5,1,1
31823,32.81,-84.82,8,,,,,,1,1,,,
31824,32.05,-84.52,18,2,,,1,1,1,3,,2,1
31825,32.12,-84.67,32,2,,,1,4,1,4,,3,1
31826,32.79,-84.7,18,3,,,5,1,,,,1,1
31827,32.69,-84.52,24,2,,,1,2,,2,1,,3
31829,32.56,-84.73,13,,,,2,2,,2,,,2
31830,32.9,-84.73,38,1,,,4,10,3,1,,,1
31831,32.69,-84.71,38,,,1,4,4,1,1,1,2,2
31832,31.96,-84.61,2,,,,,,,,,,
31833,32.84,-85.09,164,1,2,6,9,9,12,28,6,10,8
31836,32.8,-84.54,7,1,,,1,,1,3,,,
31901,32.47,-84.98,738,2,,31,39,118,19,183,18,39,11
31903,32.41,-84.95,216,,,2,2,12,6,24,9,2,3
31904,32.55,-85.01,1178,2,,20,69,245,23,184,85,32,11
31905,32.38,-84.91,113,,,3,,8,,57,2,3,2
31906,32.47,-84.95,389,1,,15,8,50,14,61,28,10,8
31907,32.48,-84.9,652,1,1,16,41,84,32,83,53,26,17
31909,32.55,-84.92,941,3,,25,61,133,16,99,46,43,18
32003,30.1,-81.71,611,,,19,47,104,5,131,51,22,16
32008,29.93,-82.91,92,6,,3,15,7,1,7,1,7,4
32009,30.42,-81.97,33,1,,,8,,1,4,1,,
32011,30.57,-81.84,221,3,,8,35,13,3,32,5,9,13
32024,30.09,-82.73,199,6,,,44,12,5,19,10,14,9
32025,30.11,-82.58,455,3,,13,40,101,11,64,20,21,4
32026,30.05,-82.18,4,,,,,3,,1,,,
32033,29.79,-81.43,55,3,,,16,4,2,4,2,4,3
32034,30.61,-81.49,1100,3,,38,93,139,18,217,87,24,39
32038,29.94,-82.69,72,1,,2,15,2,2,10,3,3,6
32040,30.24,-82.24,78,,,,25,3,1,5,1,3,9
32043,29.94,-81.73,490,3,,14,97,33,21,87,20,19,23
32044,29.86,-82.17,14,,,,,,,,2,2,1
32046,30.7,-81.92,156,19,,2,30,11,4,13,2,3,16
32052,30.49,-82.94,108,3,,2,5,18,5,16,3,2,2
32053,30.58,-83.13,37,,,,6,4,,2,2,1,4
32054,30.03,-82.39,123,3,,2,23,14,4,8,5,5,5
32055,30.27,-82.62,601,2,,15,45,74,17,83,21,38,22
32058,30.11,-82.11,36,3,1,,6,2,3,1,,1,4
32059,30.38,-83.26,29,1,,,3,,1,,1,1,4
32060,30.27,-83.04,249,3,,5,38,22,4,29,12,13,12
32062,30.14,-82.98,19,3,,,3,,2,1,,2,1
32063,30.25,-82.11,272,1,1,10,24,36,1,34,4,8,12
32064,30.3,-82.98,252,2,,8,7,36,10,34,13,7,3
32065,30.15,-81.8,524,,,17,69,46,16,70,35,15,15
32066,30.04,-83.21,92,2,,1,6,11,5,10,2,5,5
32068,30.08,-81.89,606,7,,10,137,59,13,73,19,13,23
32071,30.06,-82.96,32,,,1,7,1,1,3,2,3,2
32072,30.19,-82.42,2,1,,,,,,,,,
32073,30.17,-81.74,1344,1,,28,103,246,20,219,78,36,18
32079,29.98,-81.81,8,,,,1,3,,,,,
32080,29.82,-81.27,670,1,1,24,67,71,6,139,79,18,13
32081,30.13,-81.41,194,,,8,20,21,2,61,11,4,8
32082,30.13,-81.37,1155,2,,47,62,125,10,373,97,56,22
32083,30.11,-82.23,5,,,,,1,,1,,,1
32084,29.92,-81.37,1290,1,,46,92,78,32,190,64,35,27
32086,29.77,-81.31,869,,,17,101,175,20,133,52,24,19
32087,30.38,-82.28,31,1,,1,4,1,4,,,1,7
32091,29.93,-82.13,344,2,,10,29,37,7,54,14,13,13
32092,29.94,-81.51,640,1,,16,78,47,13,130,33,27,15
32094,30.19,-82.82,27,2,,1,5,1,,2,,2,1
32095,30.02,-81.41,336,,,6,41,19,15,80,17,12,17
32096,30.39,-82.88,29,3,,,1,1,1,,1,,4
32097,30.66,-81.62,342,2,,10,57,32,11,33,17,6,14
32102,29.14,-81.55,43,,,,7,2,2,3,1,2,2
32110,29.43,-81.34,333,2,,7,57,25,16,33,7,14,5
32112,29.43,-81.57,110,,,4,12,10,3,16,7,2,2
32113,29.41,-82.09,67,2,,1,11,8,,4,,2,4
32114,29.19,-81.05,1387,,,65,65,178,36,236,83,49,22
32117,29.24,-81.06,856,,,27,101,104,41,89,42,55,13
32118,29.21,-81,681,1,,22,19,36,8,128,59,8,9
32119,29.16,-81.03,573,1,,16,74,60,15,81,44,20,6
32124,29.17,-81.14,116,,,3,8,11,1,12,6,6,1
32127,29.11,-80.97,783,,1,20,100,96,14,108,68,29,27
32128,29.1,-81.07,309,,,12,34,18,2,65,29,13,6
32129,29.14,-81.02,386,2,,9,49,57,9,60,27,8,12
32130,29.17,-81.34,93,2,,3,23,1,3,11,5,2,1
32131,29.68,-81.56,79,1,,1,10,2,5,7,4,,5
32132,28.98,-80.92,239,,,5,39,23,22,24,13,9,6
32133,29.02,-81.91,5,,,,,2,,1,1,,
32134,29.39,-81.84,79,1,,3,18,4,1,2,3,,2
32136,29.46,-81.15,232,,,5,22,9,2,40,29,5,1
32137,29.58,-81.22,982,,,26,107,119,20,189,81,30,31
32139,29.38,-81.59,5,,,1,,,,1,,,
32140,29.76,-81.87,17,2,,1,,,1,1,,,2
32141,28.93,-80.92,192,,,4,44,12,7,25,8,7,8
32145,29.68,-81.42,52,,,1,8,2,,6,,5,4
32147,29.59,-81.78,12,1,,,1,,1,1,,1,2
32148,29.62,-81.88,90,,,3,16,7,1,8,4,2,5
32157,29.47,-81.58,5,,,,2,,,,,,
32159,28.93,-81.9,631,,,17,44,130,7,97,32,13,9
32162,28.91,-81.99,435,,,11,18,76,2,104,53,8,3
32164,29.49,-81.21,508,,,17,100,68,5,70,39,13,27
32168,28.96,-81.03,764,2,2,29,109,88,16,123,46,21,17
32169,28.97,-80.87,384,1,,9,33,26,3,71,36,8,2
32174,29.28,-81.16,1585,3,,44,201,240,47,277,93,56,22
32176,29.33,-81.06,388,1,,15,29,33,3,85,34,9,3
32177,29.69,-81.71,731,6,,21,61,127,27,93,24,22,17
32179,29.09,-81.9,79,1,,2,20,2,,8,6,,5
32180,29.24,-81.4,62,,,2,11,4,2,6,1,6,1
32181,29.51,-81.6,26,,,,7,1,,2,,1,
32187,29.58,-81.55,36,,,1,9,1,1,3,1,1,1
32189,29.55,-81.65,22,,,1,7,1,,,,,1
32190,29.34,-81.49,16,,,,4,3,,,,3,1
32193,29.5,-81.65,21,,,1,3,,1,4,,,
32195,28.99,-81.89,61,,,,11,2,2,7,8,3,1
32202,30.32,-81.65,892,,,49,23,46,23,404,58,13,18
32204,30.32,-81.68,805,,,28,40,200,34,163,42,40,8
32205,30.3,-81.72,820,,,19,60,77,26,113,55,31,12
32206,30.35,-81.64,425,,,8,37,45,40,37,10,39,34
32207,30.29,-81.64,1754,,,43,146,202,60,455,89,108,41
32208,30.39,-81.68,411,,,6,28,58,10,30,15,8,16
32209,30.36,-81.7,338,,,4,17,48,13,19,12,24,31
32210,30.27,-81.75,1218,1,,30,125,132,19,190,83,21,34
32211,30.33,-81.58,698,,,19,87,57,9,100,46,16,21
32212,30.22,-81.67,69,,,,,6,2,29,1,6,3
32216,30.28,-81.58,1843,1,1,56,140,388,29,375,86,76,53
32217,30.23,-81.62,705,3,,23,74,93,15,164,35,19,24
32218,30.49,-81.67,1139,,,25,99,111,35,115,45,41,114
32219,30.43,-81.82,244,,,2,26,5,8,10,7,46,58
32220,30.37,-81.87,257,,,3,47,6,12,14,10,29,43
32221,30.26,-81.85,354,,2,3,40,29,8,62,20,9,36
32222,30.22,-81.83,163,,,4,19,12,3,19,3,1,9
32223,30.16,-81.65,813,1,,21,84,96,3,184,64,27,17
32224,30.27,-81.47,872,1,,43,90,104,15,221,45,45,17
32225,30.36,-81.51,1287,2,,41,115,107,7,198,87,40,59
32226,30.48,-81.51,342,3,,5,70,15,16,33,13,29,56
32227,30.39,-81.4,3,,,,,2,,1,,,
32228,30.39,-81.4,43,,,,,,2,28,1,1,
32233,30.36,-81.42,554,,,18,56,47,13,104,46,20,18
32234,30.23,-81.98,103,6,,4,19,,5,8,,4,6
32244,30.22,-81.75,598,1,,16,88,57,8,58,35,11,20
32246,30.29,-81.52,1207,,,29,146,65,20,189,52,35,46
32250,30.28,-81.41,1512,,,53,148,208,11,329,106,46,18
32254,30.34,-81.73,671,,2,8,72,22,76,20,18,150,75
32256,30.18,-81.47,2483,1,,90,150,265,38,692,161,181,47
32257,30.19,-81.61,1220,,,30,193,119,18,254,78,61,41
32258,30.14,-81.55,739,3,,11,102,96,15,181,28,45,26
32259,30.08,-81.59,833,1,,26,108,83,11,204,68,28,18
32266,30.32,-81.41,281,,,8,36,24,3,68,15,12,6
32277,30.38,-81.59,326,2,,7,30,46,,44,21,1,23
32301,30.42,-84.26,1767,,,98,60,117,22,513,75,38,11
32303,30.52,-84.34,1432,2,,57,147,101,30,302,85,56,20
32304,30.45,-84.35,666,1,1,22,43,40,16,44,47,52,20
32305,30.35,-84.28,229,1,,2,54,15,7,20,11,12,9
32308,30.48,-84.23,1409,1,,44,57,337,11,392,84,29,10
32309,30.57,-84.1,607,3,,21,68,76,3,204,36,12,4
32310,30.39,-84.51,222,,,7,45,13,8,12,17,13,12
32311,30.39,-84.18,305,,,9,30,12,2,119,12,5,3
32312,30.61,-84.23,714,2,,27,77,51,7,181,42,17,7
32317,30.47,-84.12,227,1,,7,37,8,3,71,10,13,1
32320,29.73,-85.11,135,2,,7,14,14,2,14,2,7,4
32321,30.27,-84.98,59,7,,4,7,9,3,4,,2,2
32322,29.82,-84.78,59,1,,8,6,7,1,4,2,1,2
32323,29.89,-84.61,1,,,,,,,1,,,
32324,30.65,-84.78,52,,,2,2,4,,4,1,1,1
32327,30.18,-84.31,368,3,,9,72,27,5,52,17,4,10
32328,29.75,-84.91,114,,,7,14,3,,13,11,3,3
32330,30.58,-84.75,11,,,,3,,,1,,,
32331,30.44,-83.64,37,2,,1,4,4,2,1,2,1,1
32332,30.62,-84.68,18,,,1,3,,2,3,,,
32333,30.61,-84.42,184,1,,3,37,12,9,20,5,8,4
32334,30.27,-84.74,26,7,,,2,1,1,1,,,2
32336,30.26,-83.85,21,1,,,5,2,,,1,,1
32340,30.47,-83.44,249,7,,6,28,31,9,28,8,7,13
32343,30.48,-84.5,62,,,4,9,3,4,,1,12,7
32344,30.17,-84.07,209,7,,6,29,20,4,31,4,8,4
32346,29.99,-84.38,41,1,,1,5,1,2,5,4,,1
32347,30.17,-83.61,195,12,,7,9,25,6,28,7,10,4
32348,29.98,-83.6,169,7,,3,9,10,10,13,4,11,4
32350,30.57,-83.33,9,,,,2,,,,,,
32351,30.52,-84.68,300,3,,10,32,40,9,37,7,17,6
32352,30.66,-84.59,39,1,,1,9,1,,1,,3,1
32355,30.17,-84.21,13,,,2,1,,1,2,,1,1
32356,29.86,-83.42,2,,,,,,,,,,
32358,30.11,-84.56,21,,,,5,1,1,2,1,1,
32359,29.68,-83.39,27,,,1,2,1,,3,3,,1
32361,30.36,-83.99,3,,,,,,,,,,1
32399,30.44,-84.28,17,,,2,,,,4,1,,1
32401,30.16,-85.66,883,2,1,25,54,116,22,187,40,38,27
32403,30.05,-85.55,59,,,1,,1,,30,1,5,4
32404,30.2,-85.5,457,,,9,72,28,11,42,22,14,11
32405,30.2,-85.67,1202,2,1,30,98,279,30,157,55,60,17
32407,30.2,-85.79,514,,,27,29,34,10,78,55,14,8
32408,30.14,-85.73,447,,,17,40,25,9,71,54,11,18
32409,30.36,-85.65,138,8,,1,39,3,6,11,8,6,12
32410,30,-85.41,13,,,1,1,1,,,2,1,
32413,30.31,-85.91,541,2,,17,58,19,2,65,47,18,5
32420,30.63,-85.38,24,1,,1,6,,1,,,1,2
32421,30.53,-85.17,39,3,,2,9,2,1,1,1,3,3
32423,30.94,-85.05,6,,,,,1,,,1,,1
32424,30.36,-85.08,135,6,,6,14,19,2,18,4,4,2
32425,30.85,-85.72,195,3,,4,24,26,10,19,4,6,9
32426,30.95,-85.37,13,,,,,,,,,1,
32427,30.71,-85.79,9,1,,,2,1,,,,,1
32428,30.62,-85.57,302,5,,11,33,40,8,47,8,10,4
32430,30.42,-85.23,6,,,,3,,,,,1,
32431,30.79,-85.41,64,2,,,8,2,2,6,1,1,4
32433,30.85,-86.2,188,2,,6,37,15,5,19,5,6,11
32435,30.65,-86.13,171,1,,4,25,19,2,23,6,3,3
32437,30.44,-85.91,9,1,,2,,1,,1,,1,
32438,30.5,-85.42,14,,,,7,,,,,,
32439,30.49,-86.12,195,,,5,58,8,7,27,14,11,4
32440,30.92,-85.53,86,,,2,10,9,1,5,4,3,4
32442,30.68,-85.02,27,,,,6,,,2,,1,1
32443,30.87,-85.11,15,2,,,1,1,,2,1,,3
32444,30.24,-85.65,350,2,,10,49,38,12,61,19,10,8
32445,30.97,-85.2,18,,,,,2,,1,,3,2
32446,30.85,-85.23,323,1,1,11,16,51,7,63,15,5,2
32447,30.76,-85.25,19,,,2,3,4,,2,,,
32448,30.67,-85.22,152,,,6,11,12,8,23,6,4,9
32449,30.29,-85.24,6,4,,,,1,1,,,,
32455,30.64,-85.96,37,2,,,12,,3,1,2,,
32456,29.84,-85.3,252,1,,10,33,21,5,34,20,3,4
32459,30.36,-86.19,824,1,,26,108,43,17,160,140,24,6
32460,30.76,-84.95,39,,,1,4,4,,1,1,,
32461,30.29,-86.03,62,,,2,2,4,,9,12,2,
32462,30.55,-85.83,35,,,,9,1,2,3,1,2,2
32463,30.63,-85.59,3,1,,,,,,,,,1
32464,30.9,-85.95,37,2,,,11,1,,3,2,1,2
32465,30.01,-85.18,65,2,,1,13,8,2,7,1,2,2
32466,30.39,-85.51,44,,,1,13,2,1,3,1,1,5
32501,30.43,-87.22,611,,,19,35,107,19,156,26,19,9
32502,30.41,-87.22,576,,,39,12,48,15,259,30,24,6
32503,30.46,-87.21,861,,,20,64,185,16,173,41,33,13
32504,30.47,-87.19,972,,,26,31,175,11,162,61,15,20
32505,30.45,-87.26,724,,,18,86,35,26,76,26,73,29
32506,30.39,-87.37,427,2,,13,49,49,3,69,23,8,9
32507,30.34,-87.38,523,1,,22,50,33,10,82,45,10,9
32508,30.35,-87.32,46,,,,,1,,21,1,,5
32509,30.47,-87.34,6,,,,,,,5,,1,
32511,30.41,-87.29,4,,,,,,,3,,,1
32514,30.53,-87.22,650,2,1,23,61,109,18,74,30,41,22
32526,30.5,-87.37,388,,,11,90,25,7,45,10,14,8
32530,30.6,-87.03,7,,,,1,,,,,,
32531,30.88,-86.68,69,3,,2,15,1,1,3,2,2,4
32533,30.61,-87.33,335,3,,7,77,19,13,42,12,18,16
32534,30.53,-87.28,432,,,11,55,20,14,56,20,35,24
32535,30.96,-87.35,50,,,,7,5,2,4,,,
32536,30.76,-86.59,548,,,9,55,60,5,96,30,12,8
32539,30.78,-86.48,232,,,3,42,51,2,34,11,6,10
32541,30.4,-86.48,1227,4,,47,96,75,11,216,138,34,32
32542,30.46,-86.53,114,,,3,3,3,,50,7,12,7
32544,30.43,-86.7,59,,,,1,1,,40,1,2,1
32547,30.47,-86.67,776,1,,20,97,146,15,109,37,28,7
32548,30.4,-86.72,974,,,40,89,82,35,149,67,35,18
32550,30.38,-86.35,580,2,,10,47,38,5,77,74,9,4
32561,30.35,-87.11,445,1,,15,24,58,3,101,49,12,8
32563,30.4,-87.03,449,1,,11,75,47,10,77,35,15,6
32564,30.73,-86.78,31,,,1,8,,1,2,1,1,2
32565,30.89,-87.13,94,6,,1,16,10,3,5,1,5,5
32566,30.44,-86.88,463,1,,12,71,35,3,96,49,7,7
32567,30.92,-86.45,36,,1,,12,1,1,3,1,1,4
32568,30.87,-87.45,30,1,,,3,1,1,1,,1,2
32569,30.41,-86.73,276,1,,7,24,22,3,41,22,8,2
32570,30.8,-86.97,474,4,,11,53,63,12,84,28,2,5
32571,30.67,-87.2,537,4,,13,75,43,7,100,31,14,16
32577,30.73,-87.37,65,,,1,22,1,,7,1,3,4
32578,30.51,-86.45,709,1,,25,70,116,5,152,52,14,10
32579,30.45,-86.57,188,2,,6,28,14,1,68,16,8,
32580,30.49,-86.51,99,,,3,17,10,3,14,3,9,2
32583,30.59,-86.97,264,1,1,6,46,18,14,31,15,19,11
32601,29.65,-82.32,787,1,,35,28,86,17,166,48,24,3
32603,29.66,-82.35,88,,,1,,3,2,8,5,,
32605,29.68,-82.37,691,,,20,41,158,7,101,26,13,3
32606,29.68,-82.44,779,1,,39,54,148,14,215,49,12,6
32607,29.65,-82.42,554,1,,26,24,112,5,134,52,9,5
32608,29.6,-82.41,937,1,,39,52,96,14,178,72,29,12
32609,29.77,-82.28,646,2,,36,65,46,27,87,31,35,23
32612,29.64,-82.35,27,,,3,,,,2,,1,
32615,29.82,-82.49,376,1,,12,45,27,21,81,18,14,12
32616,29.79,-82.5,27,,,,3,1,1,2,,,2
32617,29.31,-82.07,61,4,,,18,2,1,3,1,2,4
32618,29.55,-82.52,80,,,2,22,3,3,9,,1,
32619,29.76,-82.86,53,2,,1,12,2,2,4,1,3,3
32621,29.42,-82.61,64,1,,1,12,6,1,9,,,3
32622,29.91,-82.32,18,1,,1,1,2,1,,,,4
32625,29.21,-83,56,1,,2,4,,,5,10,6,1
32626,29.42,-82.9,236,4,,8,21,24,6,31,10,8,4
32628,29.63,-83.21,98,6,,3,5,13,7,16,,1,4
32631,29.7,-82.09,1,,,,,,,1,,,
32639,29.23,-82.71,4,2,,,1,,,1,,,
32640,29.58,-82.09,120,1,,4,23,10,7,13,3,1,5
32641,29.64,-82.23,113,,,3,8,12,2,10,3,4,2
32643,29.83,-82.63,247,2,,4,37,20,9,36,11,13,2
32648,29.5,-83.27,8,,,,2,,,1,1,,1
32653,29.75,-82.39,320,2,,10,44,30,16,65,21,36,6
32656,29.81,-81.96,199,1,,7,36,13,4,32,8,2,4
32658,29.85,-82.39,4,,,,1,,,,,,
32664,29.45,-82.22,16,,,,3,1,2,2,,,
32666,29.72,-82,95,,,5,15,8,,15,5,1,2
32667,29.51,-82.3,85,2,,2,11,4,3,13,4,2,
32668,29.26,-82.47,47,7,,4,10,2,2,3,,2,2
32669,29.63,-82.59,324,4,,9,56,20,7,74,20,14,3
32680,29.54,-83.13,63,3,,3,9,2,2,7,,2,4
32681,29.42,-82.21,11,,,,1,,,,2,1,1
32683,29.3,-82.79,2,,,,,1,,,,,
32686,29.36,-82.28,79,3,,7,9,6,,7,3,5,5
32692,29.33,-83.12,10,,,1,1,1,,1,,1,1
32693,29.63,-82.79,163,5,1,6,21,20,3,24,5,8,7
32694,29.81,-82.14,26,,,1,4,,3,2,1,1,
32696,29.4,-82.46,251,13,1,7,32,29,8,25,7,9,17
32697,29.93,-82.43,6,,,,3,,1,1,,,
32701,28.67,-81.37,1004,,,43,71,163,21,202,43,37,9
32702,29.04,-81.63,40,1,,,8,7,,5,2,3,
32703,28.67,-81.55,1235,1,,33,223,112,68,162,45,90,28
32707,28.66,-81.31,865,,,34,114,65,23,156,42,42,12
32708,28.69,-81.27,978,1,,33,138,98,14,219,73,52,21
32709,28.5,-80.96,34,,,,13,1,1,2,,1,1
32712,28.75,-81.48,723,1,,21,146,53,12,134,44,55,19
32713,28.88,-81.33,427,,,6,80,41,22,73,24,20,10
32714,28.66,-81.41,1223,1,,51,121,118,21,268,81,57,22
32720,29,-81.37,972,4,,26,115,124,23,182,49,30,16
32724,29.06,-81.23,655,1,,27,87,60,45,111,37,47,17
32725,28.89,-81.25,502,,,19,81,74,5,66,17,10,15
32726,28.86,-81.68,554,2,,18,52,84,16,79,38,17,6
32730,28.65,-81.34,175,,,5,15,10,2,37,10,6,3
32732,28.75,-81.1,144,1,,3,60,3,1,18,6,5,2
32735,28.89,-81.74,25,,,,6,2,,2,3,2,2
32736,28.92,-81.49,183,1,,2,56,12,1,29,7,7,6
32738,28.91,-81.18,365,,,5,108,24,,38,6,11,17
32744,28.99,-81.22,75,2,,6,25,3,1,5,2,5,
32746,28.77,-81.35,1839,,,111,76,221,15,609,137,82,18
32750,28.71,-81.35,1425,2,,40,228,99,87,237,52,130,25
32751,28.63,-81.37,1403,,,63,69,164,16,601,104,52,10
32754,28.69,-80.92,125,1,,1,26,5,6,10,9,3,6
32757,28.77,-81.64,735,,,28,66,99,10,140,44,32,10
32759,28.83,-80.9,38,,,1,4,2,3,1,2,2,2
32763,28.94,-81.3,697,,,17,86,131,17,94,30,23,5
32764,28.85,-81.1,70,,,1,22,2,2,1,3,,5
32765,28.67,-81.2,1572,1,,40,176,208,26,344,99,60,14
32766,28.65,-81.04,254,,,9,67,13,5,51,21,16,2
32767,29.03,-81.53,20,,,,2,2,,3,1,,1
32771,28.81,-81.32,1634,1,5,42,164,153,86,259,83,120,30
32773,28.75,-81.25,606,1,,7,85,30,38,65,40,38,24
32776,28.82,-81.51,223,2,,11,53,13,6,33,15,13,6
32778,28.77,-81.73,529,1,,15,58,100,23,91,27,16,6
32779,28.73,-81.41,805,,,30,64,66,13,300,64,51,12
32780,28.53,-80.79,765,,,17,60,69,33,170,25,19,17
32784,28.97,-81.72,171,3,,6,31,13,6,16,7,2,7
32789,28.6,-81.35,2103,,,82,131,251,34,665,155,60,5
32792,28.61,-81.3,1369,,1,44,114,234,51,263,88,50,23
32796,28.63,-80.85,415,,,16,54,84,15,56,11,8,8
32798,28.72,-81.59,59,,,,6,3,8,2,1,7,6
32801,28.54,-81.37,1885,,,96,49,96,15,970,160,28,13
32803,28.56,-81.35,1811,,,72,74,215,29,556,114,39,19
32804,28.58,-81.4,1317,,,31,122,155,33,314,76,109,20
32805,28.53,-81.4,724,,,7,89,53,48,61,23,81,14
32806,28.51,-81.36,1227,,,37,118,245,29,227,85,62,15
32807,28.55,-81.3,842,1,,24,121,73,26,94,47,44,18
32808,28.58,-81.44,869,,,17,92,113,31,73,50,89,46
32809,28.46,-81.39,1684,1,,52,107,87,63,177,105,144,103
32810,28.62,-81.43,924,,,46,126,63,47,138,40,53,19
32811,28.52,-81.45,825,,,33,93,55,41,89,62,91,17
32812,28.48,-81.32,563,2,,12,69,64,4,89,61,27,20
32814,28.57,-81.32,294,,,13,19,44,2,116,24,15,4
32817,28.59,-81.24,765,,,29,79,57,9,166,39,34,9
32818,28.59,-81.49,540,,,15,68,76,8,41,30,11,35
32819,28.45,-81.47,2893,,,149,91,234,31,481,253,148,53
32820,28.58,-81.14,140,,,4,33,6,3,16,8,6,4
32821,28.39,-81.48,589,,,18,15,12,1,38,59,6,28
32822,28.49,-81.29,1040,1,,33,122,92,22,138,71,58,45
32824,28.38,-81.33,918,,1,27,101,25,46,48,66,144,197
32825,28.52,-81.23,674,,,23,117,89,5,123,42,23,26
32826,28.58,-81.19,539,,,19,34,32,8,167,27,11,3
32827,28.42,-81.3,397,,,17,9,42,2,51,45,13,72
32828,28.53,-81.17,993,,,55,80,115,6,209,75,27,20
32829,28.48,-81.25,222,,,9,28,18,4,46,18,11,15
32830,28.38,-81.57,365,,,49,10,3,1,56,21,8,4
32831,28.47,-81.13,5,,,,,3,,,,1,
32832,28.4,-81.19,366,,,17,44,36,6,86,35,9,11
32833,28.49,-81.08,106,,,1,45,4,,15,2,2,9
32835,28.52,-81.49,1014,2,,54,97,131,11,224,105,34,32
32836,28.41,-81.52,483,,,32,28,56,3,86,51,20,10
32837,28.38,-81.43,1477,,,45,118,128,34,196,157,101,91
32839,28.49,-81.41,812,,,27,70,36,14,108,75,22,12
32901,28.08,-80.62,1185,,,40,73,253,28,266,69,31,20
32903,28.1,-80.59,394,,,17,29,41,1,106,39,10,4
32904,28.07,-80.68,1161,2,,39,115,85,65,157,43,77,25
32905,28.03,-80.6,589,,,17,60,73,32,72,38,23,10
32907,28.02,-80.68,471,,,7,102,42,5,71,13,10,15
32908,27.96,-80.7,98,,,2,32,11,1,13,3,1,3
32909,27.92,-80.64,309,,,7,73,29,6,40,11,5,20
32920,28.4,-80.61,354,1,2,12,23,7,13,73,34,20,26
32922,28.37,-80.74,519,,,14,38,38,25,92,28,24,3
32925,28.25,-80.63,52,,,2,,3,,25,1,,3
