zcta,latitude,longitude,JobsTotal,JobsAgriculture,JobsAutomotive,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport
24112,36.72,-79.85,900,2,,32,53,128,55,124,44,39,24
24120,36.69,-80.41,33,1,,,6,,5,3,1,2,4
24121,37.17,-79.65,290,5,,7,64,12,8,38,20,8,8
24122,37.43,-79.69,35,,,1,5,3,1,,,7,4
24124,37.32,-80.86,53,,,,11,5,2,5,,4,
24127,37.47,-80.23,50,2,,2,7,5,2,8,1,3,
24128,37.34,-80.48,29,1,,1,7,,,6,1,,4
24131,37.57,-80.23,4,1,,,,,,1,1,,
24132,37.2,-80.66,1,,,,,,,,,,
24133,36.67,-80.13,21,2,,,4,,2,1,,,2
24134,37.25,-80.78,127,1,,4,9,21,6,13,6,3,1
24136,37.33,-80.6,36,,,1,4,1,1,4,2,1,1
24137,36.93,-79.66,35,1,,3,8,1,1,7,2,,1
24138,37.04,-80.31,10,,,,3,1,,,,1,
24139,37.01,-79.48,2,1,,,1,,,,,,
24141,37.1,-80.57,435,,,16,28,50,24,72,23,14,3
24142,37.14,-80.55,18,,,,,,,,,,
24147,37.4,-80.82,34,,,,,2,2,3,1,1,2
24148,36.58,-79.88,124,1,,1,18,13,11,9,1,4,13
24149,37.02,-80.43,47,,,1,13,3,1,5,2,1,8
24150,37.38,-80.63,7,,,,2,1,1,,,,
24151,36.95,-79.87,532,3,,19,82,51,30,59,17,24,11
24153,37.3,-80.11,1123,1,,29,104,126,69,163,42,98,33
24161,36.98,-79.53,8,,,,,,,,,2,1
24162,37.13,-80.25,40,,,,7,4,,5,,,1
24165,36.58,-80.05,22,2,,1,3,,2,2,1,2,4
24168,36.73,-79.95,20,,,,,,,3,,1,
24171,36.7,-80.22,191,2,,8,14,23,17,26,5,4,12
24174,37.35,-79.67,20,,,,3,1,,2,2,3,
24175,37.43,-79.94,174,,,3,39,10,4,14,1,9,7
24176,37.01,-79.69,24,,,1,2,,1,6,1,3,
24179,37.29,-79.81,370,,1,7,64,24,13,55,20,16,9
24184,37.09,-79.78,82,1,,4,23,4,3,11,1,2,6
24185,36.81,-80.27,14,,,,4,,4,3,,,
24201,36.61,-82.17,518,,1,14,13,40,21,80,18,34,12
24202,36.66,-82.21,270,2,,10,24,17,16,33,10,22,7
24210,36.77,-82.03,673,1,,21,47,102,27,122,31,17,14
24211,36.65,-81.96,156,1,,2,27,21,11,21,5,4,12
24216,36.95,-82.8,49,,,,2,5,4,3,,3,5
24217,37.08,-82.18,7,2,,,1,,,,,1,2
24219,36.85,-82.76,205,1,,5,16,39,3,26,8,8,9
24220,37.14,-82.24,3,,,,,,,,,,1
24221,36.63,-83,2,,,,,,,,,,1
24224,36.86,-82.27,60,1,,1,11,8,3,9,,,3
24225,36.99,-82.14,10,,,,2,,1,,1,,2
24226,37.14,-82.32,11,,,1,3,3,,,,,
24228,37.17,-82.46,133,,,3,8,21,1,18,5,6,13
24230,36.96,-82.45,131,,,5,12,14,4,11,1,13,8
24236,36.65,-81.75,49,,,,7,6,1,7,2,,2
24237,37.04,-82.26,5,1,,,2,,,,,,
24239,37.12,-82.15,2,,,,1,1,,,,,
24243,36.77,-82.93,18,2,,,3,2,,,,2,3
24244,36.72,-82.78,65,2,,1,2,11,7,8,,5,4
24245,36.84,-82.51,9,1,,,,3,,,,1,
24246,36.87,-82.75,2,,,,,1,,,,,
24248,36.63,-83.51,26,,,1,,4,2,4,,2,1
24250,36.76,-82.6,10,3,,,2,,,,,,
24251,36.66,-82.6,114,2,,2,9,12,1,20,3,,5
24256,37.22,-82.29,52,1,,2,5,3,4,6,,1,4
24258,36.65,-82.42,7,,,,1,1,,1,,1,1
24260,37.03,-82.02,80,3,,1,10,7,1,11,1,3,10
24263,36.67,-83.15,90,5,,3,8,5,2,18,4,5,4
24265,36.83,-82.95,3,,,,,,,,,,1
24266,36.86,-82.12,272,,,9,24,46,4,50,9,9,10
24269,37.07,-82.38,5,,,,,1,1,,,,1
24270,36.73,-82.25,4,,,,2,1,1,,,,
24271,36.75,-82.42,21,,,,2,2,,3,,1,2
24272,37.01,-82.31,4,,,,,,,,,,1
24273,36.96,-82.66,299,,,16,19,55,12,41,13,14,6
24277,36.74,-83.04,120,1,,3,6,18,3,16,6,4,5
24279,37.08,-82.63,74,,,3,6,6,3,8,1,4,7
24280,36.96,-81.92,36,,,,3,5,1,4,1,,8
24281,36.64,-83.34,20,,,,2,,1,1,,1,1
24282,36.82,-83.05,5,,,,,1,,,1,,1
24283,36.94,-82.33,64,1,,1,5,3,5,8,,2,5
24290,36.61,-82.57,69,,,2,4,5,1,11,2,3,3
24292,36.62,-81.58,10,,,1,1,1,1,1,1,1,
24293,37,-82.55,239,,,3,17,23,2,40,10,11,11
24301,37.07,-80.82,239,,,13,14,30,12,33,8,10,7
24311,36.87,-81.42,36,,1,1,1,,7,2,,2,5
24312,36.83,-80.89,15,,,,3,,3,,,1,1
24313,36.91,-80.82,4,,,,,,,,,1,
24314,37.16,-81.21,23,,,1,2,1,,1,,4,3
24315,37.13,-81.06,41,,,4,4,5,4,4,1,1,2
24317,36.6,-80.67,41,,,,6,5,2,3,2,4,1
24318,37,-81.39,2,,,,,,,,,,2
24319,36.74,-81.65,96,,,1,9,8,16,11,5,6,1
24323,36.87,-81.19,5,,,,1,1,,1,,,
24324,36.97,-80.78,25,,,1,3,,1,2,4,1,3
24325,36.8,-80.6,5,,,1,,,,,,,
24326,36.73,-81.2,13,1,,1,2,,,1,,1,1
24328,36.65,-80.7,33,,,,3,2,1,2,4,,1
24330,36.73,-81.02,22,1,,2,3,2,2,1,,,
24333,36.64,-80.94,396,1,,11,25,55,18,70,14,10,13
24340,36.75,-81.77,72,,2,3,7,3,5,8,1,3,5
24343,36.77,-80.69,211,,,4,25,17,11,34,5,8,7
24347,36.96,-80.65,12,,,,5,,1,,,,2
24348,36.65,-81.22,85,,,3,6,8,10,13,4,3,4
24350,36.81,-80.99,7,,,,2,1,1,1,,,
24351,36.58,-80.77,6,,,,,,,,,,
24352,36.71,-80.53,10,,,1,2,3,,,,,
24354,36.83,-81.54,317,,,10,18,53,13,50,9,6,7
24360,36.93,-80.9,80,,,1,11,4,4,7,,2,3
24361,36.77,-81.84,45,,,1,7,5,4,4,,1,2
24363,36.62,-81.41,8,,,,1,1,,,,,
24366,37.26,-81.12,18,1,,1,2,1,4,,1,2,
24368,36.89,-81.3,88,2,1,2,4,10,9,7,,2,10
24370,36.91,-81.69,67,,,3,16,5,4,6,1,1,2
24374,36.78,-81.22,6,,,,,,,,,,
24375,36.77,-81.39,14,1,,,6,,1,,,1,
24377,37,-81.57,1,,,,1,,,,,,
24378,36.69,-81.44,12,,,,2,4,,1,,,
24380,36.86,-80.51,25,,,1,4,,8,3,,1,
24381,36.73,-80.84,37,1,,,4,5,1,4,1,1,
24382,36.96,-81.1,495,1,,18,28,59,25,74,22,11,14
24401,38.13,-79.09,1016,,,33,103,97,32,131,52,34,20
24411,38.11,-79.31,3,,,,,,2,,,,
24413,38.54,-79.6,7,2,,1,,,,2,,,
24415,37.92,-79.32,1,,,,,,,,,,
24416,37.72,-79.36,134,,,2,14,16,14,18,3,2,2
24421,38.24,-79.25,62,1,,1,18,3,2,4,,,3
24422,37.83,-79.76,106,,,1,5,14,2,13,2,1,2
24426,37.77,-80.08,334,3,,14,37,21,10,41,10,13,8
24430,38.09,-79.36,8,1,,,1,,,1,,,
24431,38.17,-78.84,23,,,1,7,1,,1,2,2,
24432,38.15,-79.44,5,,,,,,,,,,1
24433,38.41,-79.51,1,1,,,,,,,,,
24435,37.87,-79.3,37,,,1,7,3,2,4,,1,3
24437,38.23,-78.94,12,,,2,5,,,,,,
24439,37.99,-79.49,17,2,,,1,,2,,,,2
24440,38,-79.17,35,4,,1,10,,1,3,1,,4
24441,38.23,-78.82,74,,,3,13,3,8,3,5,4,5
24442,38.37,-79.38,3,,,,1,1,,,,,
24445,37.94,-79.9,70,2,,3,11,3,,9,8,,
24448,37.8,-79.79,2,,,,,,,,,,
24450,37.78,-79.53,525,5,,21,42,62,14,78,26,6,5
24457,37.76,-79.94,30,1,,,1,18,,1,,,1
24458,38.32,-79.53,10,1,,1,2,,,1,,,
24459,38.02,-79.3,10,,,1,4,1,1,,,,
24460,38.02,-79.66,30,1,,3,8,,2,1,,1,1
24464,37.87,-79.09,6,,,,1,,,2,1,,
24465,38.38,-79.65,66,3,,5,13,4,1,5,1,2,2
24467,38.25,-78.97,43,,,1,14,,3,5,,,4
24471,38.31,-78.78,13,,,,3,,1,,,1,1
24472,37.94,-79.21,34,,,,5,2,3,3,2,2,2
24473,37.93,-79.42,11,,,1,2,1,,3,,,1
24474,37.81,-79.85,7,1,,,1,,2,,,,1
24476,37.97,-79.23,7,,,,1,,,1,,,
24477,38,-79.04,170,,,1,29,8,11,18,5,7,7
24479,38.16,-79.24,13,,,1,4,,1,2,,,
24482,38.21,-79,157,1,,5,13,13,11,30,9,8,5
24483,37.79,-79.25,12,,,,2,,,2,,,
24484,38.16,-79.78,28,,,1,4,1,2,4,1,1,
24485,38.27,-79.33,2,,,,,,,,,1,
24486,38.3,-78.92,86,,,1,12,8,9,7,4,10,10
24487,38.18,-79.6,5,,,2,1,,1,1,,,
24501,37.36,-79.14,852,,1,14,66,129,47,108,45,55,23
24502,37.36,-79.22,1269,,,40,103,125,43,195,64,27,30
24503,37.45,-79.25,328,1,,12,26,36,3,50,23,13,6
24504,37.37,-79.05,317,1,,17,23,29,12,95,14,9,4
24517,37.15,-79.24,204,,,5,8,18,13,34,8,1,1
24520,36.59,-79.03,25,,,1,5,,1,1,,1,1
24521,37.63,-79.1,230,12,,12,39,12,23,36,7,3,9
24522,37.38,-78.78,218,7,,9,26,23,10,19,10,10,2
24523,37.34,-79.52,506,2,,11,52,58,29,86,23,13,14
24526,37.54,-79.42,24,3,,1,2,5,2,2,,,
24527,36.74,-79.34,62,2,,1,6,7,5,7,,2,2
24528,37.08,-78.88,78,1,,4,3,11,9,8,2,5,
24529,36.63,-78.65,21,,,,5,,,2,1,3,2
24530,36.81,-79.62,8,1,,,3,,,1,,,1
24531,36.84,-79.45,197,5,,4,17,20,13,26,6,8,10
24534,36.87,-78.77,13,,,1,4,,1,1,,,
24536,37.5,-79.33,4,2,,,1,,,,,,
24538,37.35,-78.96,62,4,,,16,3,4,6,2,1,3
24539,36.85,-78.91,4,,,,,,1,,,1,1
24540,36.63,-79.43,786,2,,14,55,81,26,96,38,29,13
24541,36.59,-79.52,787,1,1,24,57,119,28,104,36,43,15
24549,36.71,-79.5,38,1,,1,7,,,1,1,3,3
24550,37.24,-79.25,78,2,,1,23,1,4,7,2,3,2
24551,37.36,-79.32,575,1,1,19,82,55,28,116,32,24,12
24553,37.55,-78.81,21,10,,,3,,2,,,,2
24554,37.12,-79.07,40,2,,1,7,,6,1,,,5
24555,37.67,-79.48,27,,,,5,3,2,2,1,1,
24556,37.38,-79.4,65,,,,28,3,3,7,2,3,2
24557,36.97,-79.31,123,3,1,2,23,8,6,14,4,,2
24558,36.77,-78.95,104,2,,4,9,8,4,19,3,2,2
24562,37.7,-78.64,8,,,,5,,1,,,,
24563,37.06,-79.28,42,,,1,12,2,1,1,,,2
24565,36.85,-79.19,8,,,,,,1,,,,3
24566,36.73,-79.25,11,1,,,2,,,,,,1
24569,37.04,-79.13,9,,,,1,,3,,,1,
24570,37.35,-79.42,1,,,1,,,,,,,
24571,37.13,-79.37,16,1,,,6,2,1,,,,1
24572,37.46,-79.1,302,,,4,38,24,10,39,9,7,10
24574,37.58,-79.25,51,1,,,13,4,6,4,2,,1
24577,36.94,-78.98,33,,,,5,1,,4,,1,6
24578,37.66,-79.56,32,,,5,5,3,1,3,,,2
24579,37.59,-79.5,22,3,,2,3,,2,2,1,,
24580,36.58,-78.67,7,,,,2,,,,,,3
24581,37.66,-78.81,2,,,,,,,1,,,
24586,36.61,-79.28,54,,,1,13,1,6,3,2,2,
24588,37.26,-79.1,194,3,,5,44,12,8,25,4,7,11
24589,36.76,-78.76,23,1,,,1,1,1,1,,3,6
24590,37.8,-78.49,125,5,,5,34,3,3,9,5,4,4
24592,36.68,-78.97,492,3,,18,41,71,27,50,18,13,14
24593,37.32,-78.9,19,,,,3,2,2,2,,,2
24594,36.65,-79.18,19,,,,6,,2,2,1,3,1
24595,37.56,-79.08,4,,,,,1,,,,,
24597,36.78,-79.11,8,,,,6,,,,,,
24598,36.6,-78.79,24,,,,6,,2,1,,,8
24599,37.62,-78.72,11,1,,,4,1,1,1,,,1
24601,37.19,-81.65,1,,,,,,,,,,
24602,37.18,-81.66,4,,,,,,,,,,1
24603,37.36,-82.19,23,1,,,2,,1,2,,2,5
24604,37.21,-81.54,4,,,,1,,,,,,
24605,37.25,-81.37,243,2,,8,7,41,15,38,11,11,4
24606,37.29,-81.4,2,,,,,1,,,,,1
24607,37.29,-82.26,8,,,1,,,,,,,3
24609,37.01,-81.81,146,,,4,21,12,9,11,5,8,9
24612,37.09,-81.84,5,,,,,1,,,,,
24613,37.27,-81.34,13,,,,1,,2,,,3,2
24614,37.3,-82.07,234,,,8,14,28,3,43,7,9,18
24620,37.43,-82.01,27,,,1,,,,3,,,8
24622,37.21,-81.79,7,,,,1,,1,1,,,1
24628,37.28,-82.22,1,,,,,,,,,,
24630,37.18,-81.47,145,,,2,11,9,13,17,4,12,9
24631,37.22,-81.99,55,,,,4,5,3,5,,8,5
24634,37.27,-81.9,4,,,,,1,,1,,,
24635,37.31,-81.36,7,,,,1,1,1,1,,,
24637,37.06,-81.71,88,1,,3,14,10,3,9,2,6,5
24639,37.16,-81.89,38,,,,5,2,,,1,6,3
24641,37.11,-81.8,236,,,7,10,48,5,44,13,10,7
24646,37.14,-82.02,7,,,,,,1,,1,1,2
24649,37.06,-81.9,18,1,,,3,,,,,1,7
24651,37.08,-81.5,196,2,,9,12,19,5,34,15,12,10
24656,37.18,-82.12,77,3,,,6,6,1,7,4,6,12
24657,37.23,-81.86,7,,,,,,1,,,,4
24701,37.31,-81.2,548,,,34,29,89,20,64,13,34,11
24712,37.46,-81.02,31,,,1,4,3,,5,1,,
24714,37.48,-81.19,3,,,,1,,,,,,
24715,37.34,-81.32,6,,,,1,,,,,1,
24716,37.48,-81.37,7,,,,2,,,,,,2
24724,37.33,-81.3,1,,,,,,,,,,
24726,37.51,-81.35,4,1,,,,,1,,,,1
24729,37.45,-81.26,1,,,,,,,,,,
24731,37.4,-81.15,5,,,,,,3,,,,
24733,37.45,-81.21,7,,,,1,1,,,,,
24736,37.45,-81.28,5,,,,3,,,1,,,
24737,37.35,-81.25,1,,,,,1,,,,,
24740,37.37,-81,702,,1,19,47,149,33,83,24,22,19
24747,37.43,-81.23,5,,,,3,,,,,,
24801,37.45,-81.58,98,,,3,1,18,2,18,2,2,1
24808,37.33,-81.42,1,,,,,,,,,,
24811,37.4,-81.77,2,,,,,,,,,,
24813,37.36,-81.72,1,,,,,,,,,,1
24815,37.24,-81.66,4,,,,,,,,,,
24816,37.46,-81.71,1,,,,,,,,,,
24817,37.35,-81.8,9,,,1,1,2,,2,,,1
24818,37.6,-81.62,8,1,,,1,,,,,,3
24822,37.65,-81.7,1,,,,1,,,,,,
24823,37.67,-81.75,3,,,,,,,,,,1
24826,37.29,-81.62,1,,,,,,,,,,
24827,37.75,-81.64,6,,,,1,,,,,2,
24828,37.5,-81.64,7,,,,1,,,3,,2,
24831,37.39,-81.41,1,,,,,,,,,,
24836,37.33,-81.56,6,,,,,2,,,,,
24839,37.56,-81.74,8,,,,,,,,,,1
24844,37.46,-81.81,49,3,,2,4,2,,3,,,12
24845,37.52,-81.82,5,,,,,,,,,,2
24847,37.58,-81.42,2,,,,,2,,,,,
24849,37.67,-81.54,5,,,,2,,,,,,
24850,37.32,-81.85,6,,,,,,,,,,2
24851,37.6,-81.83,7,,,,1,,1,2,,,
24853,37.44,-81.51,8,,,2,,1,1,,,,
24854,37.74,-81.57,3,,,,1,,,,,,1
24857,37.67,-81.66,2,,,,1,,,,,,
24860,37.66,-81.61,8,,,,2,,1,,,,
24861,37.35,-81.36,2,,,,,,,,1,,
24862,37.47,-81.96,4,1,,,,,,,,,2
24866,37.25,-81.58,2,,,,,,,,,,1
24867,37.6,-81.44,8,,,,,1,,,,,2
24868,37.44,-81.39,21,,,,,4,,1,1,1,
24869,37.56,-81.84,1,,,,,,,1,,,
24870,37.77,-81.51,77,1,,5,,10,1,10,4,1,1
24872,37.45,-81.92,5,1,,,,,,,,,2
24873,37.37,-81.88,3,,,,,,,,,,2
24874,37.54,-81.56,87,1,,4,4,7,5,10,4,3,6
24878,37.44,-81.63,2,,,,,,,,,,1
24879,37.31,-81.76,2,,,,1,,,,,,1
24880,37.65,-81.53,1,,,,,,,,,,
24881,37.43,-81.68,7,,,,,,1,,,,
24882,37.63,-81.77,2,1,,,,,,,,,
24884,37.29,-81.62,1,,,,,,,,,,
24888,37.39,-81.48,3,,,,,,,1,,,
24892,37.33,-81.69,28,1,,2,,6,,3,2,,
24898,37.59,-81.61,1,,,,,,,,,,
24901,37.86,-80.45,454,2,,18,35,77,13,80,29,9,6
24910,37.75,-80.65,49,,,,12,5,2,5,,1,1
24915,38.46,-79.78,7,,,,1,,,2,,,
24916,37.83,-80.58,7,,,1,3,,,,,,1
24918,37.52,-80.75,9,,,,4,,,1,,,
24920,38.58,-79.7,12,4,,1,1,,2,,,,3
24924,38.32,-80.24,14,2,,,3,5,,1,1,,
24925,37.71,-80.38,27,1,,1,4,1,,1,2,4,1
24927,38.38,-79.96,3,,,1,1,,,,,,
24931,37.92,-80.59,10,,,,3,1,,,,,
24934,38.33,-79.89,5,,,1,1,,,1,,,
24935,37.57,-80.81,8,,,,1,1,2,,,1,1
24938,37.89,-80.39,20,1,,,6,1,1,2,,,
24941,37.59,-80.35,14,1,,,6,,1,,,,
24944,38.39,-79.78,10,1,,,1,,,1,,,1
24945,37.54,-80.68,8,,,,2,1,,,,,1
24946,38.18,-80.26,19,,,1,6,3,,1,,,1
24951,37.48,-80.64,18,,,,7,4,,1,,1,
24954,38.22,-80.06,87,3,,6,10,10,2,9,1,3,2
24957,37.89,-80.43,13,,,,1,4,3,,,,1
24962,37.66,-80.72,4,,,,1,1,,1,,,
24963,37.44,-80.76,46,,,4,11,4,1,7,,1,1
24966,38.09,-80.38,16,2,,,6,,3,,,1,1
24970,37.73,-80.47,123,2,,1,16,29,6,10,3,1,2
24974,37.64,-80.45,4,3,,,,,,,,,
24976,37.66,-80.51,9,,,,3,,2,,,,2
24977,37.9,-80.69,6,1,,,2,,1,,,1,
24981,37.63,-80.74,6,,,,1,,1,,,,1
24983,37.57,-80.52,61,5,,2,8,8,1,7,2,4,4
24986,37.92,-80.15,107,7,,10,10,12,,10,5,1,1
24991,38.02,-80.5,5,,,,,2,,,,,1
25002,38.14,-81.24,6,,,,,1,1,1,,,
25003,38.25,-81.78,36,,,2,2,1,,7,1,2,2
25005,38.58,-81.26,7,1,,,1,1,,,,1,2
25009,38.2,-81.68,9,,,,,2,1,,,,1
25011,38.51,-81.84,4,,,,,,,1,1,1,
25015,38.25,-81.5,88,,,5,2,8,3,15,1,4,9
25019,38.37,-81.07,15,,,,1,,1,,,,3
25021,37.92,-81.68,1,,,,,,,,,,
25024,38.16,-81.62,1,,,,,,,,,,
25030,38.45,-81.23,2,,,,2,,,,,,
25031,38.15,-81.27,6,,,,,1,,1,,,1
25033,38.61,-81.92,33,,,2,4,4,1,3,1,,1
25035,38.17,-81.52,19,,,,1,2,1,1,1,,2
25036,38.21,-81.26,2,,,,,,1,,,,
25039,38.23,-81.36,12,,,,,2,,,,,3
25040,38.13,-81.24,7,,,,2,,,2,,,
25043,38.43,-81,46,,,1,4,12,1,7,,,2
25044,37.91,-81.37,1,,,,,,,,,,
25045,38.45,-81.33,78,,,1,15,4,,12,1,2,6
25047,37.92,-81.77,2,,,,,,,,,,
25048,37.95,-81.44,2,,,,,1,,,,,
25049,38.12,-81.56,7,,,,1,,,1,,,1
25053,38.04,-81.88,98,2,,4,6,10,1,12,2,3,1
25054,38.11,-81.49,5,1,,,2,1,,,,,
25059,38.22,-81.2,6,,,,,,3,1,,,
25062,37.88,-81.43,1,,,,,,,,,,
25063,38.57,-80.93,6,,,,2,,,,,1,
25064,38.38,-81.75,208,1,,4,17,40,6,21,9,23,6
25067,38.2,-81.44,8,,,1,1,,,,1,,
25070,38.55,-81.93,54,,,2,7,4,8,5,1,5,2
25071,38.46,-81.47,161,1,,5,28,10,5,12,5,8,6
25075,38.06,-81.41,5,,,,,,,,,,
25076,37.87,-81.94,1,,,,,,,,,,
25081,38.07,-81.75,6,,,1,,1,,1,,1,1
25082,38.6,-82.03,22,2,,,4,,2,1,,1,1
25083,38.07,-81.37,4,,,,,2,,,,,
25085,38.17,-81.21,18,,,1,,2,2,,,,1
25086,38.2,-81.42,8,,,,,1,,4,,,
25088,38.4,-81.21,1,,,,1,,,,,,
25090,38.16,-81.22,4,,,,1,,,,1,,
25102,38.19,-81.37,1,,,,,,,,,,1
25103,38.18,-81.38,7,,,,,,1,2,,1,1
25106,38.79,-82.11,12,,,2,3,,,1,,,2
25107,38.23,-81.62,9,,,,1,,1,,,1,1
25108,37.97,-81.88,2,,,,,,,,,,1
25109,38.53,-81.85,3,,,,,1,,,,,
25110,38.22,-81.31,6,,,,,,,,,1,3
25111,38.35,-81.13,4,,,,,,,1,,,1
25112,38.38,-81.77,19,,,,,5,4,1,1,,2
25113,38.55,-81.05,8,,,,1,1,1,,1,,
25114,37.99,-81.79,2,,,,,,,,,,
25115,38.12,-81.18,1,,,,,1,,,,,
25118,38.11,-81.31,5,,,,,2,2,,,,
25119,38.04,-81.28,2,,,,,1,,,,,
25121,37.92,-81.9,7,,,,2,,1,,1,,1
25123,38.73,-81.9,9,,,,4,,1,,,,2
25124,38.62,-81.76,11,1,,,6,,,,,,1
25125,38.31,-81.22,9,2,,,,,,,,1,4
25126,38.2,-81.37,2,,,,,,,,,,
25130,38.03,-81.75,75,,,5,3,15,2,15,,1,1
25132,38.29,-81.34,3,,,,,,,,,,
25133,38.48,-81.14,5,,,,2,,,,,,
25134,38.16,-81.49,2,,,,,1,,,,,
25136,38.15,-81.33,61,,,2,,13,3,6,5,,1
25139,38.14,-81.29,5,,,,2,,,,,1,1
25140,37.84,-81.5,6,,,,,,,,,,
25141,38.63,-81.03,1,,,,1,,,,,,
25143,38.42,-81.82,257,,,6,22,11,18,19,23,38,20
25148,38.05,-81.56,2,,,,,,,,,,
25154,38.12,-81.71,2,,,,,,,,,,
25156,38.18,-81.34,9,,,,2,1,1,,,,
25159,38.52,-81.79,108,,,4,21,2,12,11,8,18,8
25160,38.28,-81.27,2,,,,,,1,,,,1
25161,38.05,-81.32,4,,,,,,1,,,1,1
25162,38.21,-81.39,2,,,,,,,1,,,
25164,38.51,-81.2,4,,,,1,,1,1,,,
25165,38.15,-81.65,7,,,,1,2,,1,,,
25168,38.56,-81.88,16,,,1,5,1,,,,1,2
25173,38.09,-81.23,2,,,,1,,,,,,
25177,38.37,-81.85,457,1,,13,54,51,14,56,21,31,8
25181,38.05,-81.64,13,,,,,1,,,,,5
25183,37.91,-81.79,1,,,,,,,,,,
25185,38.24,-81.24,1,,,,,,,,,,
25186,38.18,-81.27,18,,,,2,2,2,3,,,
25187,38.73,-82.01,6,,,,1,,2,2,,,
25193,38.04,-81.51,5,,,,1,,,,,1,
25201,38.34,-81.49,4,,,,1,,,,,,
25202,38.32,-81.86,7,,,,2,,,1,,,2
25203,38.02,-81.88,5,,,,,,,,1,2,
25205,38.02,-81.78,2,,,,,,,,,,
25206,38,-81.7,4,,,,,,,1,,,
25208,37.84,-81.64,14,,,,,1,,,,,
25209,37.95,-81.52,31,,,,,3,,3,1,3,
25213,38.51,-81.91,105,,,3,18,7,6,11,3,5,5
25214,38.19,-81.54,4,,,,,,,1,,,1
25234,38.81,-81.13,16,,,,2,,,2,1,,
25235,38.67,-81.09,5,,,,3,,,1,,,
25239,38.83,-81.85,3,,,,,1,,,,,
25241,38.79,-81.81,19,,,,7,2,1,1,1,1,1
25243,38.69,-81.48,4,,,,2,,2,,,,
25244,38.77,-81.55,2,,,,1,,,1,,,
25245,38.7,-81.76,2,,,,2,,,,,,
25247,39.01,-82.01,3,,,,,,,,,,
25248,38.64,-81.61,29,,,,9,1,1,3,,,3
25251,38.62,-81.24,3,,,,,,1,,,,
25252,38.82,-81.65,7,,,,1,,1,2,,,2
25253,38.92,-81.96,5,,,,3,,1,,,,
25259,38.67,-81.25,4,,,,1,,,,,1,1
25260,39,-82.03,41,,,2,1,3,,4,2,1,
25261,38.82,-81.08,2,,,,1,,,,,,
25262,38.91,-81.83,21,,,1,2,1,3,3,1,5,
25264,38.86,-81.89,3,,,,,,,,,,
25265,38.99,-81.96,35,,,1,4,1,3,4,2,,
25266,38.61,-81.16,6,,,,,,,,,,
25267,38.83,-80.94,9,,,,1,,1,1,1,,1
25268,38.72,-81.07,4,,,,1,,,1,,,
25270,38.86,-81.42,9,1,,,1,,1,,,,1
25271,38.79,-81.69,257,1,,9,13,39,2,44,6,8,2
25275,38.92,-81.61,13,,,,5,,1,1,,,2
25276,38.78,-81.33,193,,,5,12,20,10,24,9,7,3
25285,38.54,-81.1,4,,,,2,,,,,,
25286,38.62,-81.41,9,,,,4,1,,1,,,
25287,38.95,-82.05,10,,,,1,,2,,,3,
25301,38.35,-81.63,1015,,,51,20,135,8,311,57,30,5
25302,38.39,-81.6,507,,,13,31,60,10,89,24,41,11
25303,38.36,-81.69,279,,1,7,17,31,11,46,8,24,5
25304,38.31,-81.59,405,,,18,19,116,2,60,13,14,4
25305,38.34,-81.61,8,,,,,,,3,,1,
25306,38.31,-81.5,67,,1,,6,8,3,3,3,7,5
25309,38.31,-81.75,415,1,,10,25,106,4,43,17,14,5
25311,38.37,-81.56,292,1,,8,21,39,2,59,21,11,14
25312,38.45,-81.66,300,2,,6,37,25,13,21,12,22,12
25313,38.42,-81.77,311,,,17,25,41,4,46,11,16,12
25314,38.31,-81.64,218,,,14,21,33,7,41,12,12,2
25315,38.22,-81.56,65,,,1,1,8,3,5,2,4,2
25320,38.54,-81.63,67,,,6,11,7,2,8,3,,2
25401,39.46,-77.97,676,,,25,35,125,14,109,32,13,8
25403,39.47,-78.01,120,,,2,16,17,1,17,5,5,6
25404,39.49,-77.9,237,1,,9,11,23,6,47,14,12,6
25405,39.41,-77.96,90,,,7,7,3,8,13,6,5,6
25411,39.55,-78.22,210,,,9,18,19,6,20,9,4,5
25413,39.31,-78.06,55,,,2,13,4,3,5,2,2,5
25414,39.24,-77.87,324,4,,19,20,24,1,58,22,8,7
25419,39.58,-77.89,89,,,7,21,3,1,12,2,1,6
25420,39.38,-78.12,19,,,1,2,,1,1,,1,2
25422,39.54,-78.35,6,,,,1,,,1,,,
25425,39.16,-77.86,96,,,3,14,7,3,12,4,,1
25427,39.52,-78.09,116,1,,4,32,6,4,11,1,4,2
25428,39.38,-78.02,141,,,4,19,7,3,19,2,4,9
25430,39.33,-77.94,122,2,,1,23,13,7,14,3,3,6
25431,39.48,-78.57,6,,,,1,,,1,,,
25432,39.31,-77.78,2,,,,,,1,,,,
25434,39.44,-78.46,17,,,,4,1,,3,1,,
25438,39.32,-77.86,134,,,6,8,22,1,11,3,4,1
25442,39.37,-77.83,17,,,,3,1,1,2,1,2,
25443,39.44,-77.81,173,,,7,13,15,2,31,11,1,1
25444,39.41,-78.52,6,,,,2,,,,1,1,
25446,39.24,-77.95,17,,,2,3,,1,1,1,,1
25501,38.15,-81.97,2,,,,,,,1,,,
25502,38.66,-82.12,8,,,,,,3,1,,,
