zcta,HouseCount,HouseMedianIncome,IncomeUnder25K,IncomeOver100K,JobCount,JobsAgriculture,JobsArtsRec,JobsAutomotive,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsRetail,latitude,longitude
47118,1255,38438,39.3,6.2,40,1,1,,3,6,3,,38.3,-86.5
47175,373,32108,31.6,13.9,6,1,,,1,1,,,38.38,-86.57
47177,442,51111,30.3,14.6,9,,,,2,2,,,38.59,-85.79
47130,17810,51738,19.9,14.4,1138,,11,,87,148,84,,38.33,-85.7
47130,17810,51738,19.9,14.4,1138,,11,,87,148,84,,38.33,-85.7
47201,17518,55259,19.1,19.7,1252,1,14,,83,146,92,,39.16,-85.99
47201,17518,55259,19.1,19.7,1252,1,14,,83,146,92,,39.16,-85.99
47203,10394,60791,18.5,23.4,332,,6,,37,70,16,,39.23,-85.83
47220,1954,53346,26.2,14.1,143,2,4,,13,12,9,,38.88,-86.05
47223,573,52829,22.0,16.6,10,2,,,1,1,1,,39.05,-85.47
47224,203,44009,16.7,21.6,6,1,,,1,,,,38.89,-85.22
46173,4281,44090,29.2,14.9,280,2,5,,20,31,12,,39.6,-85.43
47226,65,-,23.1,20.3,,,,,,,,,39.28,-85.87
47227,811,54745,16.7,13.6,8,1,1,,1,2,1,,38.87,-85.65
47274,11825,49147,22.4,16.1,769,1,8,,69,87,42,,38.97,-85.94
47229,1125,51483,19.9,13.2,36,,,,3,3,7,,38.81,-85.86
47230,612,49125,14.5,10.2,10,,,,1,,2,,38.79,-85.63
47231,409,42309,25.2,22.5,11,,,,2,1,,,38.9,-85.49
47232,1071,58063,17.0,15.4,27,,,,2,3,4,,39.11,-85.79
47234,580,65179,8.5,30.6,22,,,,8,,,,39.38,-85.77
47235,561,53083,28.7,15.9,16,1,,,2,1,1,,38.99,-86.14
47232,1071,58063,17.0,15.4,27,,,,2,3,4,,39.11,-85.79
47240,8430,53249,17.8,16.4,561,3,8,2,58,58,46,,39.31,-85.48
47240,8430,53249,17.8,16.4,561,3,8,2,58,58,46,,39.31,-85.48
47243,2089,49638,18.1,14.6,69,,1,,6,6,4,,38.67,-85.48
47244,277,46813,29.9,23.0,7,,,,3,,,,39.22,-85.7
47265,7855,46149,23.2,12.7,355,,4,,32,76,37,,39.01,-85.63
47246,1608,59804,17.6,17.2,57,,,,8,5,8,,39.3,-85.77
47247,64,55000,25.0,44.7,6,,,,,,3,,39.06,-85.89
47264,526,52750,17.1,30.3,10,,,,4,,1,,38.98,-86.25
47250,9019,49736,23.4,16.8,561,2,8,1,35,79,39,,38.82,-85.35
47260,646,37198,32.5,11.3,20,1,,,4,,2,,38.84,-86.2
47240,8430,53249,17.8,16.4,561,3,8,2,58,58,46,,39.31,-85.48
47240,8430,53249,17.8,16.4,561,3,8,2,58,58,46,,39.31,-85.48
47263,77,46563,18.2,41.5,6,,,,,,1,,39.31,-85.33
47264,526,52750,17.1,30.3,10,,,,4,,1,,38.98,-86.25
47265,7855,46149,23.2,12.7,355,,4,,32,76,37,,39.01,-85.63
47270,216,57417,19.0,23.5,2,,,,,,,,38.84,-85.72
47272,828,48571,21.1,18.8,28,,1,,4,3,1,,39.41,-85.62
47273,618,48333,18.8,10.9,11,,,,1,4,,,39.08,-85.74
47274,11825,49147,22.4,16.1,769,1,8,,69,87,42,,38.97,-85.94
47280,305,82829,11.8,39.9,17,,,,1,1,,,39.3,-85.95
47281,534,68000,15.4,27.1,11,,,,3,,1,,38.79,-86.11
47282,166,43000,28.9,20.4,10,,1,,1,2,1,,38.98,-85.61
47283,1299,48393,21.6,11.0,30,,,,4,1,2,,39.17,-85.59
47302,11410,32250,38.1,7.8,426,1,8,,38,29,51,,40.13,-85.38
47303,10312,31865,40.1,9.2,695,,8,,45,118,22,,40.27,-85.38
47304,13396,51964,23.8,16.7,650,1,11,,32,175,13,,40.24,-85.46
47305,1747,23634,51.3,5.5,247,1,10,,16,25,5,,40.19,-85.39
47306,3,-,100,100,11,,1,,,5,,,40.2,-85.41
47302,11410,32250,38.1,7.8,426,1,8,,38,29,51,,40.13,-85.38
47305,1747,23634,51.3,5.5,247,1,10,,16,25,5,,40.19,-85.39
47320,1643,52250,25.1,14.7,67,,2,,6,11,5,,40.27,-85.27
47331,9123,40738,30.3,10.6,438,1,5,,26,54,30,,39.62,-85.16
47324,63,30625,44.5,45.1,3,,,,,,,,39.74,-84.85
47325,232,63452,19.3,25.0,2,,,,1,,,,39.69,-85.02
47326,637,48875,21.8,14.7,16,2,,,4,,1,,40.55,-84.97
47327,1777,41065,26.6,12.2,118,2,6,,9,9,14,,39.83,-85.18
47330,2176,52821,22.9,15.5,63,,3,,8,9,4,,39.79,-85.02
47331,9123,40738,30.3,10.6,438,1,5,,26,54,30,,39.62,-85.16
47334,1309,56212,19.3,14.4,87,,,,6,10,4,,40.12,-85.52
47335,321,30938,44.3,17.3,9,,,,,,,,39.81,-85.21
47336,1354,37724,31.1,9.8,53,,1,,6,3,3,,40.39,-85.21
47337,59,46250,25.5,42.1,3,,,,,,,,39.8,-85.44
47338,1106,49405,24.7,12.7,40,,1,,5,2,7,,40.34,-85.34
47339,233,47679,27.5,33.1,3,,,,,,1,,40,-85.13
47340,1174,52063,17.5,12.9,45,1,3,,6,,2,,40.18,-85.13
47341,829,53365,21.5,18.0,16,,,,5,,,,39.97,-84.89
47342,1125,52572,19.2,15.4,33,,,,9,,1,,40.33,-85.51
47344,42,31250,40.5,46.4,1,,,,,,,,39.88,-85.47
47345,491,59271,16.2,27.3,13,,,,,,2,,39.89,-85.06
47346,1471,50082,16.9,14.2,90,,3,1,14,10,10,,39.93,-85.17
47346,1471,50082,16.9,14.2,90,,3,1,14,10,10,,39.93,-85.17
47348,3923,41376,25.0,9.9,173,,2,1,6,26,14,,40.47,-85.34
47351,150,51429,27.4,22.6,5,,1,,1,,1,,39.91,-85.52
47352,374,47045,19.0,11.1,7,,,,,,1,,39.8,-85.37
47353,2149,47150,20.3,12.3,101,,2,,9,10,7,,39.62,-84.93
47354,488,42500,27.0,14.1,14,,,,2,,1,,40.04,-85.19
47355,1159,43917,28.1,9.1,50,,,,5,4,8,,40.04,-84.93
47356,2243,52996,23.1,18.3,85,,2,,14,12,5,,40.03,-85.51
47357,407,50893,27.8,23.0,8,,2,,,,,,39.75,-85.15
47358,377,45917,21.0,15.7,21,,,,2,1,3,,40.06,-85.11
47359,1309,40888,24.1,13.7,63,,2,,4,3,7,,40.55,-85.28
47360,510,45952,25.1,21.8,14,,,,3,1,,,40.01,-85.26
47361,87,55208,12.6,35.3,12,,,,2,,2,,40,-85.39
47362,10896,43265,27.6,10.3,520,2,13,,33,96,23,,39.93,-85.37
47387,254,47115,23.3,14.6,15,1,,,,1,,,39.84,-85.3
47367,13,-,0,79,2,1,,,,,,,40.08,-85.39
47368,1302,51488,18.6,14.5,35,,2,,7,3,1,,40.18,-85.19
47369,565,43750,19.6,12.0,18,,,,6,,,,40.51,-85.14
47327,1777,41065,26.6,12.2,118,2,6,,9,9,14,,39.83,-85.18
47371,4898,45605,27.9,10.6,292,1,7,,27,28,26,,40.42,-84.96
47373,981,41875,25.6,11.1,20,,,,6,1,,,40.34,-85.16
47374,18343,39038,32.0,10.7,1144,1,17,,63,180,70,,39.83,-84.89
47374,18343,39038,32.0,10.7,1144,1,17,,63,180,70,,39.83,-84.89
47380,701,45335,21.5,17.8,24,,,,8,1,3,,40.29,-85.03
47381,72,27000,33.4,34.1,1,,,,,,,,40.38,-84.87
47382,90,38250,37.8,28.8,4,,,,,,1,,40.24,-84.92
47383,1103,57292,15.8,24.3,28,,2,,5,2,1,,40.14,-85.27
47384,660,53088,21.4,20.4,21,,1,,1,1,5,,39.91,-85.55
47385,614,57000,18.3,11.5,26,,,,2,1,2,,39.83,-85.45
47386,546,61875,18.9,27.7,11,,,,4,,,,40.06,-85.39
47387,254,47115,23.3,14.6,15,1,,,,1,,,39.84,-85.3
47388,119,44583,26.9,27.9,8,,,,1,,2,,40,-85.44
47390,2139,36706,33.5,6.7,100,1,,2,10,9,15,,40.21,-84.85
47390,2139,36706,33.5,6.7,100,1,,2,10,9,15,,40.21,-84.85
47393,531,67723,19.9,22.3,4,,,,2,,,,39.96,-85
47393,531,67723,19.9,22.3,4,,,,2,,,,39.96,-85
47394,3358,46366,24.5,12.3,192,,6,,8,31,15,,40.17,-84.99
47396,2793,55953,19.0,21.4,125,1,3,,13,18,8,,40.19,-85.52
47401,17513,52366,27.6,22.0,950,,25,,54,129,19,,39.1,-86.44
47401,17513,52366,27.6,22.0,950,,25,,54,129,19,,39.1,-86.44
47403,13995,49891,22.5,14.7,611,1,6,,66,176,29,,39.09,-86.61
47404,9616,37464,36.6,12.7,944,5,11,,57,79,32,,39.22,-86.59
47405,3,-,0,200,18,,1,,,,,,39.17,-86.52
47406,0,-,0,0,32,,,,,,,,39.18,-86.52
47408,9058,29981,44.9,13.5,344,,6,,34,26,10,,39.23,-86.47
47408,9058,29981,44.9,13.5,344,,6,,34,26,10,,39.23,-86.47
47420,149,69125,29.5,18.1,7,,,,1,1,1,,38.91,-86.55
47421,11061,47011,24.0,13.4,670,2,10,,57,104,43,,38.86,-86.45
47424,3578,52573,22.4,14.0,164,1,,,23,14,7,,39.02,-86.88
47403,13995,49891,22.5,14.7,611,1,6,,66,176,29,,39.09,-86.61
47427,299,54732,9.1,12.5,8,,,,,,1,,39.23,-87.02
47429,3530,57900,20.4,19.1,86,,,,19,15,4,,39.27,-86.62
47431,504,44943,16.1,9.1,14,1,,,3,,2,,39.24,-86.9
47432,1978,40130,28.1,10.8,86,,2,,11,9,6,,38.49,-86.64
47433,1686,58575,13.1,24.1,45,,,,7,6,5,,39.36,-86.64
47434,0,-,0,0,1,,,,1,,,,39.01,-86.55
47448,3010,53616,20.9,21.6,277,,11,,26,19,19,,39.18,-86.24
47436,642,51375,15.2,21.3,11,,,,3,,3,,38.95,-86.39
47437,52,-,32.7,39.5,1,,,,,,,,38.71,-86.68
47438,1632,46172,21.5,13.0,56,,,,10,5,,,39.16,-87.19
47424,3578,52573,22.4,14.0,164,1,,,23,14,7,,39.02,-86.88
47441,3850,48111,27.6,14.3,223,,3,,15,30,5,,39.04,-87.17
47443,435,47266,29.6,11.9,21,,,,,7,,,38.96,-87.1
47438,1632,46172,21.5,13.0,56,,,,10,5,,,39.16,-87.19
47446,4292,51677,22.7,9.7,144,,1,,16,19,12,,38.75,-86.52
47448,3010,53616,20.9,21.6,277,,11,,26,19,19,,39.18,-86.24
47449,104,47500,35.6,29.9,6,,,,,,1,,38.93,-87
47451,483,43194,30.0,10.7,18,,,,5,2,,,38.89,-86.52
47452,1863,53079,24.2,16.6,93,,,,15,8,5,,38.65,-86.43
47453,236,58214,19.5,25.9,3,1,,,2,,,,38.94,-86.77
47454,2982,38350,29.9,10.9,175,4,2,,16,34,8,,38.51,-86.45
47455,31,-,0,51.2,,,,,,,,,39.32,-86.96
47456,592,53264,16.2,13.2,5,,,,1,,,,39.47,-86.69
47457,54,52778,0,74.0,1,,,,,,,,38.91,-86.9
47458,8,-,0,200,1,,,,1,,,,39.07,-86.51
47459,1438,53500,16.0,16.3,24,,,,8,1,2,,39.11,-86.75
47460,4507,50649,25.1,15.9,225,,4,,23,28,21,,39.29,-86.79
47462,1570,64444,13.2,17.5,50,,1,,13,3,5,,38.96,-86.65
47403,13995,49891,22.5,14.7,611,1,6,,66,176,29,,39.09,-86.61
47464,79,34688,41.8,7.1,1,,,,,,,,39.3,-86.65
47465,283,49550,23.3,11.4,17,,,,4,,1,,39.05,-87.03
47467,23,-,0,59.4,1,,,,1,,,,38.77,-86.34
47468,563,56319,16.1,28.4,17,,,,6,,1,,39.27,-86.39
47469,677,35938,30.6,11.5,27,,1,,2,1,1,,38.64,-86.6
47470,727,46046,24.5,15.1,9,,,,3,1,,,38.82,-86.64
47471,995,50592,27.1,20.5,47,1,,,8,6,4,,39.14,-87.01
47501,6831,44903,27.9,16.6,485,1,6,,42,65,16,,38.66,-87.17
47512,1570,42627,33.2,13.1,61,,2,,3,9,3,,38.78,-87.32
47513,920,53571,21.8,7.8,25,1,,,6,,,,38.3,-86.71
47514,102,49022,0,33.9,2,,,,,1,,,38.16,-86.59
47515,410,67500,19.7,26.9,4,,,,,,1,,38.18,-86.7
47516,440,66875,16.0,34.2,14,,,,4,,,,38.77,-87.42
47519,227,93219,7.6,38.3,18,,,,7,,1,,38.6,-86.99
47520,1273,38319,36.1,9.7,32,1,,,2,3,3,,38.13,-86.53
47521,255,77991,4.7,39.0,26,1,1,,7,1,1,,38.41,-86.72
47522,102,55577,18.6,30.0,31,,,,,,,,38.89,-86.82
47523,1256,51019,24.7,12.6,75,1,,,9,2,5,,38.18,-87.03
47524,177,66250,21.5,52.7,11,,,,1,1,2,,38.49,-87.61
47525,186,38750,31.2,36.4,5,,,,1,1,,,38.03,-86.56
47527,660,56154,18.3,19.0,23,,,,4,,3,,38.47,-86.79
47528,188,42321,30.4,19.5,14,,,,1,,,,38.83,-87.25
47529,458,38468,23.1,17.8,19,,,1,3,1,2,,38.85,-87.08
47531,340,42228,22.9,18.7,8,,,,3,,,,38.04,-86.85
47532,1758,67737,19.2,16.4,147,2,1,,24,9,13,,38.22,-86.86
47535,243,46607,16.4,32.6,7,,,,,1,1,,38.87,-87.31
47536,0,-,0,0,2,,,,,,1,,38.11,-86.84
47537,366,76310,8.8,31.7,7,1,,,2,,,,38.07,-87.04
47541,491,65938,21.2,27.9,24,,,,3,4,4,,38.24,-87.05
47542,3697,53404,20.3,23.2,229,1,4,,19,25,23,,38.3,-86.97
47546,8536,57211,19.1,19.2,773,6,7,,70,93,50,,38.42,-86.93
47546,8536,57211,19.1,19.2,773,6,7,,70,93,50,,38.42,-86.93
47546,8536,57211,19.1,19.2,773,6,7,,70,93,50,,38.42,-86.93
47546,8536,57211,19.1,19.2,773,6,7,,70,93,50,,38.42,-86.93
47550,255,82583,2.7,31.9,11,,1,,2,,,,38.07,-86.92
47551,332,59375,23.5,30.6,5,,,,1,,,,38.11,-86.57
47552,113,-,0,43.5,5,,,,1,,,,38.11,-87
47553,3131,52351,21.9,18,173,,2,,41,8,18,,38.66,-86.9
47532,1758,67737,19.2,16.4,147,2,1,,24,9,13,,38.22,-86.86
47557,677,54549,10.6,19.3,15,,,,2,1,1,,38.58,-87.34
47558,1339,57461,5.7,17.4,148,,1,,58,4,33,,38.65,-87.04
47561,642,47500,25.5,11.6,25,1,,,2,2,,,38.86,-87.44
47562,1571,47934,27.2,19.6,154,1,,,49,8,25,,38.83,-86.97
47564,618,48895,20.8,15.7,21,1,,,4,,1,,38.48,-87.09
47567,2456,52982,18.6,23.0,124,,3,,5,13,3,,38.46,-87.31
47568,296,38387,30.0,12.4,13,,,,3,1,2,,38.81,-87.25
47512,1570,42627,33.2,13.1,61,,2,,3,9,3,,38.78,-87.32
47574,102,58542,7.8,34.3,,,,,,,,,37.95,-86.56
47575,447,66971,13,26.7,29,,,,7,,3,,38.32,-86.8
47576,123,69107,0,31.2,9,1,,,1,1,2,,38.18,-86.62
47577,489,62768,21.2,29.0,26,1,,,6,1,2,,38.15,-86.81
47578,365,53155,11.8,13.5,11,,,,1,,,,38.9,-87.19
47579,1038,70804,13.2,27.2,60,,4,,6,3,2,,38.11,-86.92
47580,119,80673,10.9,64.0,8,,,,3,,,,38.36,-86.77
47581,1687,48176,23.4,12.4,42,,,,3,1,3,,38.66,-86.76
47584,74,42500,21.6,34.7,2,,,,,,,,38.26,-87.26
47585,190,51111,17.3,29.4,5,,,,1,,,,38.27,-87.16
47586,4542,49231,23.0,15.4,290,,3,,22,37,18,,38.04,-86.7
47588,235,40750,28.2,14.1,13,,,,2,1,3,,38.07,-86.78
47590,249,36094,30.9,18.9,7,,,,2,,,,38.36,-87.1
47591,10396,43636,27.3,11.1,714,2,9,1,43,78,24,,38.63,-87.5
47596,35,-,42.9,48.2,3,,,,1,,,,38.87,-87.23
47597,354,53636,18.6,32.4,10,,,,3,,1,,38.65,-87.3
47598,1296,46563,21.7,16.6,28,,,,2,3,2,,38.39,-87.21
47601,5704,53500,19.3,18.9,291,,3,,45,42,14,,38.05,-87.25
47610,2020,53375,18.2,16.0,79,1,,,19,4,6,,38.07,-87.41
47611,488,70179,16.6,30.1,11,,,,,,,,38.03,-87.06
47612,316,51842,19.9,17.6,13,,,,4,,1,,38.19,-87.7
47613,1056,73393,15.8,28.0,45,,,1,11,3,4,,38.16,-87.42
47615,723,47697,23.2,10.9,11,,,,1,1,3,,37.97,-86.96
47616,99,28750,42.4,28.7,3,,,,,,,,38.24,-87.89
47634,939,50302,18.2,12.7,19,,,,3,1,,,37.94,-87.18
47725,6256,86626,5.7,35.4,346,2,9,,45,29,31,,38.11,-87.52
47619,674,57500,15.8,31.0,25,,,1,3,5,1,,38.18,-87.31
47620,5170,58238,20.9,25.5,296,1,5,,32,32,26,,37.93,-87.91
47630,13680,74469,10.7,28.8,680,1,12,,88,97,22,,37.95,-87.35
47630,13680,74469,10.7,28.8,680,1,12,,88,97,22,,37.95,-87.35
47631,817,61637,13.6,22.8,48,,,,6,6,2,,38.11,-87.9
47633,1122,50000,22.8,13.3,66,,,,9,5,4,,38.18,-87.79
47634,939,50302,18.2,12.7,19,,,,3,1,,,37.94,-87.18
47635,2215,49255,23.5,14.5,161,2,4,,13,24,7,,37.88,-87.1
47637,493,52697,19.3,30.2,9,,,,1,1,,,38.14,-87.15
47638,1448,67125,13.0,25.8,54,,,,21,2,,,38.06,-87.78
47639,1508,90511,12.0,37.4,104,,2,,23,5,9,,38.18,-87.57
47640,387,47176,18.3,16.9,14,1,,,1,1,,,38.48,-87.48
47613,1056,73393,15.8,28.0,45,,,1,11,3,4,,38.16,-87.42
47648,1718,59071,13.6,27.7,87,,,,12,10,4,,38.25,-87.55
47649,609,65265,10.8,25.2,23,,,,6,2,1,,38.35,-87.45
47654,20,45000,20,88.7,2,,,,,,,,38.25,-87.39
47660,2048,45867,24.5,16.3,72,,1,,3,6,2,,38.3,-87.33
47665,1348,50377,19.5,18.4,57,2,,,7,3,3,,38.28,-87.72
47666,747,39886,25.2,7.7,12,,,,,1,1,,38.42,-87.6
47670,4872,47184,25.2,12.3,365,,7,1,17,46,24,,38.34,-87.58
47670,4872,47184,25.2,12.3,365,,7,1,17,46,24,,38.34,-87.58
47683,56,70000,21.5,56.0,1,,,,,,,,38.28,-87.38
47708,174,32727,49.4,24.1,363,,8,,11,27,7,,37.97,-87.57
47708,174,32727,49.4,24.1,363,,8,,11,27,7,,37.97,-87.57
47708,174,32727,49.4,24.1,363,,8,,11,27,7,,37.97,-87.57
47708,174,32727,49.4,24.1,363,,8,,11,27,7,,37.97,-87.57
47708,174,32727,49.4,24.1,363,,8,,11,27,7,,37.97,-87.57
47708,174,32727,49.4,24.1,363,,8,,11,27,7,,37.97,-87.57
47708,174,32727,49.4,24.1,363,,8,,11,27,7,,37.97,-87.57
47710,7963,35762,36.8,9.7,501,,5,,35,97,33,,38.03,-87.58
47711,13044,50844,21.2,15.9,810,,13,,81,60,61,,38.02,-87.54
47712,10497,48544,23.4,17.4,537,,6,,66,61,31,,37.93,-87.67
47713,4435,24947,50.0,5.0,215,,7,,15,47,5,,37.95,-87.56
47714,13642,35868,31.8,8.6,555,,1,,25,170,5,,37.96,-87.52
47715,13149,42251,26.5,13.0,1420,,24,,70,153,42,,37.97,-87.48
47715,13149,42251,26.5,13.0,1420,,24,,70,153,42,,37.97,-87.48
47712,10497,48544,23.4,17.4,537,,6,,66,61,31,,37.93,-87.67
47720,6948,60480,20.7,23.7,271,,1,,82,19,25,,38.06,-87.64
47712,10497,48544,23.4,17.4,537,,6,,66,61,31,,37.93,-87.67
47714,13642,35868,31.8,8.6,555,,1,,25,170,5,,37.96,-87.52
47710,7963,35762,36.8,9.7,501,,5,,35,97,33,,38.03,-87.58
47725,6256,86626,5.7,35.4,346,2,9,,45,29,31,,38.11,-87.52
47714,13642,35868,31.8,8.6,555,,1,,25,170,5,,37.96,-87.52
47708,174,32727,49.4,24.1,363,,8,,11,27,7,,37.97,-87.57
47708,174,32727,49.4,24.1,363,,8,,11,27,7,,37.97,-87.57
47708,174,32727,49.4,24.1,363,,8,,11,27,7,,37.97,-87.57
47708,174,32727,49.4,24.1,363,,8,,11,27,7,,37.97,-87.57
47708,174,32727,49.4,24.1,363,,8,,11,27,7,,37.97,-87.57
47708,174,32727,49.4,24.1,363,,8,,11,27,7,,37.97,-87.57
47708,174,32727,49.4,24.1,363,,8,,11,27,7,,37.97,-87.57
47708,174,32727,49.4,24.1,363,,8,,11,27,7,,37.97,-87.57
47710,7963,35762,36.8,9.7,501,,5,,35,97,33,,38.03,-87.58
47710,7963,35762,36.8,9.7,501,,5,,35,97,33,,38.03,-87.58
47714,13642,35868,31.8,8.6,555,,1,,25,170,5,,37.96,-87.52
47802,13395,42001,30.7,14.1,982,2,12,,55,191,39,,39.35,-87.4
47802,13395,42001,30.7,14.1,982,2,12,,55,191,39,,39.35,-87.4
47803,8618,48930,20.2,14.2,393,,6,,19,47,14,,39.47,-87.31
47804,4603,35150,35.7,6.5,233,,2,,16,56,11,,39.5,-87.39
47805,4810,52727,20.7,17.4,166,2,4,1,25,15,17,,39.55,-87.33
47807,4795,20389,55.2,3.6,526,,8,,28,61,22,,39.47,-87.4
47802,13395,42001,30.7,14.1,982,2,12,,55,191,39,,39.35,-87.4
47809,0,-,0,0,23,,,,,,,,39.47,-87.41
47872,2883,45768,25.8,14.3,163,1,4,,10,17,7,,39.75,-87.15
47842,4143,43295,28.6,9.3,176,,3,,18,18,6,,39.68,-87.46
47832,403,51917,12.1,24.4,13,,1,,,1,4,,39.88,-87.26
47833,469,57679,4.3,19.1,8,,,,2,,,,39.36,-86.98
47834,7980,49960,23.9,16.7,360,1,3,1,36,45,23,,39.53,-87.12
47836,15,-,0,73.6,2,,,,,,,,39.65,-87.18
47837,471,37625,34.7,10.0,10,,,,1,,1,,39.63,-87.11
47838,670,52604,28.2,15.9,31,2,,,2,4,,,38.96,-87.38
47840,679,62386,11.4,14.2,19,,1,,3,,1,,39.41,-87.06
47841,859,47434,19.5,8.6,57,2,,,8,3,2,,39.27,-87.11
47842,4143,43295,28.6,9.3,176,,3,,18,18,6,,39.68,-87.46
47438,1632,46172,21.5,13.0,56,,,,10,5,,,39.16,-87.19
47846,177,56172,0,10.7,6,,,,,,,,39.38,-87.19
47847,458,55893,13.3,26.2,19,,1,,4,,4,,39.83,-87.49
47848,722,46875,21.3,18.8,16,,,,,,2,,39.04,-87.26
47849,132,52344,13.6,14.1,3,1,,,1,,,,39.2,-87.56
47850,961,54781,24.5,17.4,37,,,,5,2,3,,39.25,-87.44
47805,4810,52727,20.7,17.4,166,2,4,1,25,15,17,,39.55,-87.33
47882,3478,41681,33.8,17.3,206,1,1,,17,21,10,,39.09,-87.41
47853,49,53750,12.2,44.8,3,,,,,,1,,39.54,-87.07
47854,298,64063,21.8,27.9,5,,,,,,,,39.8,-87.4
47855,168,37500,35.7,22.3,5,,,,,,,,39.19,-87.3
47857,137,48917,19.0,29.7,7,,,,1,1,1,,39.52,-87.09
47858,261,60653,9.2,19.5,4,1,,,1,,,,39.26,-87.22
47859,320,51875,24.4,27.9,15,,1,,1,,2,,39.88,-87.17
47860,156,41500,25.6,5.8,,,,,,,,,39.72,-87.33
47861,257,68036,26.9,28.1,5,,,,1,,1,,39.07,-87.57
47862,541,48309,17.2,7.1,24,1,,,1,,2,,39.77,-87.34
47863,76,63900,21.0,31.4,,,,,,,,,39.59,-87.45
47865,97,-,7.2,44.7,,,,,,,,,39.02,-87.39
47866,220,-,46.8,12.7,6,,,,,,,,39.29,-87.33
47868,1267,42868,21.0,16.5,22,1,,,6,,,,39.41,-86.9
47869,45,-,0,42.5,3,,,,1,,1,,39.27,-87.5
47802,13395,42001,30.7,14.1,982,2,12,,55,191,39,,39.35,-87.4
47871,76,43750,11.8,36.6,1,,,,,,,,39.39,-87.3
47872,2883,45768,25.8,14.3,163,1,4,,10,17,7,,39.75,-87.15
47874,1439,40806,25.7,8.8,35,,,,7,,1,,39.63,-87.27
47842,4143,43295,28.6,9.3,176,,3,,18,18,6,,39.68,-87.46
47876,0,-,0,0,9,,,,,1,,,39.52,-87.46
47803,8618,48930,20.2,14.2,393,,6,,19,47,14,,39.47,-87.31
47879,1211,38250,29.0,7.9,29,,,,6,,,,39.2,-87.38
47880,37,-,0,46.8,,,,,,,,,39.6,-87.42
47881,177,50781,18.1,25.7,3,,,,,,,,39.49,-87.19
47882,3478,41681,33.8,17.3,206,1,1,,17,21,10,,39.09,-87.41
47884,62,32000,32.2,37.6,2,,,,,,1,,39.61,-87.45
47885,3533,45972,32.4,15.0,114,2,1,,22,11,1,,39.51,-87.48
47901,1890,34861,40.8,6.6,361,,15,,18,26,5,,40.42,-86.89
47901,1890,34861,40.8,6.6,361,,15,,18,26,5,,40.42,-86.89
47905,17103,54757,19.9,17.3,1322,2,18,1,94,210,48,,40.42,-86.77
47905,17103,54757,19.9,17.3,1322,2,18,2,94,210,48,,40.42,-86.77
47905,17103,54757,19.9,17.3,1322,2,18,2,94,210,48,,40.42,-86.77
47904,7071,35966,31.7,8.3,510,,8,,38,109,25,,40.44,-86.88
47905,17103,54757,19.9,17.3,1322,2,18,1,94,210,48,,40.42,-86.77
47905,17103,54757,19.9,17.3,1322,2,18,2,94,210,48,,40.42,-86.77
47905,17103,54757,19.9,17.3,1322,2,18,2,94,210,48,,40.42,-86.77
47906,23148,44472,35.2,18.0,816,3,17,1,50,73,24,,40.48,-86.99
47907,0,-,0,0,19,,,,,1,,,40.42,-86.92
47909,16420,56577,18.8,19.4,446,1,7,1,62,48,15,,40.32,-86.9
47916,13,-,46.2,86.7,,,,,,,,,39.98,-87.06
47917,176,38958,15.4,23.0,3,1,,,,,,,40.47,-87.47
47918,2497,46034,25.4,19.3,112,,2,,6,9,6,,40.3,-87.2
47920,907,76142,7.9,29.9,33,,2,,10,2,1,,40.54,-86.83
47921,429,38229,26.9,17.0,16,,,,1,2,1,,40.48,-87.38
47922,566,44250,27.0,10.0,25,,1,,3,2,2,,40.88,-87.35
47923,1418,58646,14.1,18.4,68,1,,,7,1,8,,40.61,-86.94
47924,91,78361,16.5,27.5,5,,,,,,,,40.49,-86.76
47925,101,38542,21.8,25.3,8,,,,,,2,,40.88,-86.75
47926,459,54250,16.8,18.5,8,,,,,,,,40.78,-86.6
47928,815,51010,20.3,15.4,37,,,,1,4,2,,39.92,-87.47
47929,288,59167,13.6,28.7,16,,,,3,,1,,40.67,-86.91
47930,485,57422,21.2,33.2,12,,,,1,,2,,40.24,-86.74
47932,2111,53972,19.5,20.0,119,,3,,12,8,6,,40.13,-87.42
47933,11200,52383,21.5,15.7,695,1,12,,57,93,44,,40.04,-86.9
47940,653,54306,10.2,19.8,19,2,,,3,,2,,40.12,-86.75
47941,566,50857,20.8,19.6,15,,,,5,1,1,,40.38,-86.77
47942,284,52500,14.8,12.7,14,,,,,1,2,,40.69,-87.44
47943,316,76250,0,23.3,12,1,,,2,,,,41.06,-87.27
47944,1470,47685,24.6,12.6,84,,1,,5,8,4,,40.62,-87.33
47946,935,56737,13.6,16.2,54,1,,,10,2,4,,40.98,-86.87
47948,561,42125,30.0,10.9,21,,,,1,,10,,40.78,-87.28
47949,535,51576,16.5,10.2,13,,,,1,,1,,40.06,-87.14
47950,322,56935,10.9,15.2,8,,,,3,,,,40.8,-86.65
47951,952,50203,23.6,14.8,79,,,,7,4,5,,40.79,-87.44
47952,1218,39595,21.8,13.9,31,,,,2,1,3,,39.96,-87.3
47954,844,61813,13.1,18.1,34,,,,4,4,1,,39.9,-86.82
47955,325,54063,22.1,16.5,17,1,,,1,,3,,40.19,-86.87
